VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes aegypti,4269,unpublished,polygon,2,-5.64,-36.52,Brazil,BRA,37,
Aedes aegypti,4270,unpublished,polygon,2,-5.64,-48.11,Brazil,BRA,37,
Aedes aegypti,4271,unpublished,polygon,2,-5.63,-37.87,Brazil,BRA,37,
Aedes aegypti,4272,unpublished,polygon,2,-5.62,-37.29,Brazil,BRA,37,
Aedes aegypti,4273,unpublished,polygon,2,-5.61,-42.59,Brazil,BRA,37,
Aedes aegypti,4274,unpublished,polygon,2,-5.6,-35.58,Brazil,BRA,37,
Aedes aegypti,4275,unpublished,polygon,2,-5.6,-42.85,Brazil,BRA,37,
Aedes aegypti,4276,unpublished,polygon,2,-5.6,-44.53,Brazil,BRA,37,
Aedes aegypti,4277,unpublished,polygon,2,-5.6,-40.75,Brazil,BRA,37,
Aedes aegypti,4278,unpublished,polygon,2,-5.6,-43.48,Brazil,BRA,37,
Aedes aegypti,4279,unpublished,polygon,2,-5.6,-35.39,Brazil,BRA,37,
Aedes aegypti,4280,unpublished,polygon,2,-5.59,-37.01,Brazil,BRA,37,
Aedes aegypti,4281,unpublished,polygon,2,-5.59,-35.99,Brazil,BRA,37,
Aedes aegypti,4282,unpublished,polygon,2,-5.59,-35.69,Brazil,BRA,37,
Aedes aegypti,4283,unpublished,polygon,2,-5.58,-47.28,Brazil,BRA,37,
Aedes aegypti,4284,unpublished,polygon,2,-5.58,-39.46,Brazil,BRA,37,
Aedes aegypti,4285,unpublished,polygon,2,-5.57,-44.08,Brazil,BRA,37,
Aedes aegypti,4286,unpublished,polygon,2,-5.55,-47.61,Brazil,BRA,37,
Aedes aegypti,4287,unpublished,polygon,2,-5.55,-41.9,Brazil,BRA,37,
Aedes aegypti,4288,unpublished,polygon,2,-5.54,-36.8,Brazil,BRA,37,
Aedes aegypti,4289,unpublished,polygon,2,-5.53,-37.66,Brazil,BRA,37,
Aedes aegypti,4290,unpublished,polygon,2,-5.53,-36.08,Brazil,BRA,37,
Aedes aegypti,4291,unpublished,polygon,2,-5.53,-50.07,Brazil,BRA,37,
Aedes aegypti,4292,unpublished,polygon,2,-5.52,-47.95,Brazil,BRA,37,
Aedes aegypti,4293,unpublished,polygon,2,-5.52,-39.82,Brazil,BRA,37,
Aedes aegypti,4294,unpublished,polygon,2,-5.52,-38.17,Brazil,BRA,37,
Aedes aegypti,4295,unpublished,polygon,2,-5.51,-47.09,Brazil,BRA,37,
Aedes aegypti,4296,unpublished,polygon,2,-5.51,-45.17,Brazil,BRA,37,
Aedes aegypti,4297,unpublished,polygon,2,-5.51,-44.61,Brazil,BRA,37,
Aedes aegypti,4298,unpublished,polygon,2,-5.5,-40.34,Brazil,BRA,37,
Aedes aegypti,4299,unpublished,polygon,2,-5.49,-38.72,Brazil,BRA,37,
Aedes aegypti,4300,unpublished,polygon,2,-5.49,-47.78,Brazil,BRA,37,
Aedes aegypti,4301,unpublished,polygon,2,-5.48,-42.41,Brazil,BRA,37,
Aedes aegypti,4302,unpublished,polygon,2,-5.48,-36.65,Brazil,BRA,37,
Aedes aegypti,4303,unpublished,polygon,2,-5.47,-35.88,Brazil,BRA,37,
Aedes aegypti,4304,unpublished,polygon,2,-5.47,-36.32,Brazil,BRA,37,
Aedes aegypti,4305,unpublished,polygon,2,-5.45,-35.38,Brazil,BRA,37,
Aedes aegypti,4306,unpublished,polygon,2,-5.45,-42.6,Brazil,BRA,37,
Aedes aegypti,4307,unpublished,polygon,2,-5.44,-48.68,Brazil,BRA,37,
Aedes aegypti,4308,unpublished,polygon,2,-5.44,-42.88,Brazil,BRA,37,
Aedes aegypti,4309,unpublished,polygon,2,-5.42,-45.57,Brazil,BRA,37,
Aedes aegypti,4310,unpublished,polygon,2,-5.41,-35.59,Brazil,BRA,37,
Aedes aegypti,4311,unpublished,polygon,2,-5.4,-37.55,Brazil,BRA,37,
Aedes aegypti,4312,unpublished,polygon,2,-5.4,-42.16,Brazil,BRA,37,
Aedes aegypti,4313,unpublished,polygon,2,-5.39,-44.32,Brazil,BRA,37,
Aedes aegypti,4314,unpublished,polygon,2,-5.39,-44.06,Brazil,BRA,37,
Aedes aegypti,4315,unpublished,polygon,2,-5.39,-43.39,Brazil,BRA,37,
Aedes aegypti,4316,unpublished,polygon,2,-5.39,-47.62,Brazil,BRA,37,
Aedes aegypti,4317,unpublished,polygon,2,-5.38,-46.48,Brazil,BRA,37,
Aedes aegypti,4318,unpublished,polygon,2,-5.36,-35.4,Brazil,BRA,37,
Aedes aegypti,4319,unpublished,polygon,2,-5.35,-36.13,Brazil,BRA,37,
Aedes aegypti,4320,unpublished,polygon,2,-5.35,-48.15,Brazil,BRA,37,
Aedes aegypti,4321,unpublished,polygon,2,-5.34,-36.75,Brazil,BRA,37,
Aedes aegypti,4322,unpublished,polygon,2,-5.34,-47.92,Brazil,BRA,37,
Aedes aegypti,4323,unpublished,polygon,2,-5.34,-42.67,Brazil,BRA,37,
Aedes aegypti,4324,unpublished,polygon,2,-5.33,-59.24,Brazil,BRA,37,
Aedes aegypti,4325,unpublished,polygon,2,-5.33,-48.01,Brazil,BRA,37,
Aedes aegypti,4326,unpublished,polygon,2,-5.31,-47.14,Brazil,BRA,37,
Aedes aegypti,4327,unpublished,polygon,2,-5.31,-48.57,Brazil,BRA,37,
Aedes aegypti,4328,unpublished,polygon,2,-5.31,-38.28,Brazil,BRA,37,
Aedes aegypti,4329,unpublished,polygon,2,-5.3,-35.95,Brazil,BRA,37,
Aedes aegypti,4330,unpublished,polygon,2,-5.3,-38.01,Brazil,BRA,37,
Aedes aegypti,4331,unpublished,polygon,2,-5.29,-36.63,Brazil,BRA,37,
Aedes aegypti,4332,unpublished,polygon,2,-5.29,-38.96,Brazil,BRA,37,
Aedes aegypti,4333,unpublished,polygon,2,-5.29,-41.54,Brazil,BRA,37,
Aedes aegypti,4334,unpublished,polygon,2,-5.29,-44.46,Brazil,BRA,37,
Aedes aegypti,4335,unpublished,polygon,2,-5.29,-35.61,Brazil,BRA,37,
Aedes aegypti,4336,unpublished,polygon,2,-5.29,-41.92,Brazil,BRA,37,
Aedes aegypti,4337,unpublished,polygon,2,-5.27,-36.88,Brazil,BRA,37,
Aedes aegypti,4338,unpublished,polygon,2,-5.26,-43.96,Brazil,BRA,37,
Aedes aegypti,4339,unpublished,polygon,2,-5.24,-48.33,Brazil,BRA,37,
Aedes aegypti,4340,unpublished,polygon,2,-5.24,-57.92,Brazil,BRA,37,
Aedes aegypti,4341,unpublished,polygon,2,-5.24,-47.16,Brazil,BRA,37,
Aedes aegypti,4342,unpublished,polygon,2,-5.23,-36.47,Brazil,BRA,37,
Aedes aegypti,4343,unpublished,polygon,2,-5.22,-45.78,Brazil,BRA,37,
Aedes aegypti,4344,unpublished,polygon,2,-5.21,-40.75,Brazil,BRA,37,
Aedes aegypti,4345,unpublished,polygon,2,-5.19,-39.35,Brazil,BRA,37,
Aedes aegypti,4346,unpublished,polygon,2,-5.19,-42.78,Brazil,BRA,37,
Aedes aegypti,4347,unpublished,polygon,2,-5.19,-37.34,Brazil,BRA,37,
Aedes aegypti,4348,unpublished,polygon,2,-5.18,-36.35,Brazil,BRA,37,
Aedes aegypti,4349,unpublished,polygon,2,-5.18,-35.73,Brazil,BRA,37,
Aedes aegypti,4350,unpublished,polygon,2,-5.18,-36.2,Brazil,BRA,37,
Aedes aegypti,4351,unpublished,polygon,2,-5.17,-43.01,Brazil,BRA,37,
Aedes aegypti,4353,unpublished,polygon,2,-5.17,-47.35,Brazil,BRA,37,
Aedes aegypti,4355,unpublished,polygon,2,-5.16,-36.08,Brazil,BRA,37,
Aedes aegypti,4356,unpublished,polygon,2,-5.15,-44.16,Brazil,BRA,37,
Aedes aegypti,4357,unpublished,polygon,2,-5.15,-35.99,Brazil,BRA,37,
Aedes aegypti,4358,unpublished,polygon,2,-5.15,-35.87,Brazil,BRA,37,
Aedes aegypti,4359,unpublished,polygon,2,-5.14,-37.03,Brazil,BRA,37,
Aedes aegypti,4360,unpublished,polygon,2,-5.14,-48.47,Brazil,BRA,37,
Aedes aegypti,4361,unpublished,polygon,2,-5.13,-38.02,Brazil,BRA,37,
Aedes aegypti,4362,unpublished,polygon,2,-5.12,-42.27,Brazil,BRA,37,
Aedes aegypti,4363,unpublished,polygon,2,-5.11,-55.97,Brazil,BRA,37,
Aedes aegypti,4364,unpublished,polygon,2,-5.1,-45.16,Brazil,BRA,37,
Aedes aegypti,4365,unpublished,polygon,2,-5.1,-37.87,Brazil,BRA,37,
Aedes aegypti,4366,unpublished,polygon,2,-5.09,-41.2,Brazil,BRA,37,
Aedes aegypti,4367,unpublished,polygon,2,-5.08,-37.63,Brazil,BRA,37,
Aedes aegypti,4368,unpublished,polygon,2,-5.08,-49.91,Brazil,BRA,37,
Aedes aegypti,4369,unpublished,polygon,2,-5.07,-36.84,Brazil,BRA,37,
Aedes aegypti,4370,unpublished,polygon,2,-5.06,-47.8,Brazil,BRA,37,
Aedes aegypti,4371,unpublished,polygon,2,-5.05,-39.85,Brazil,BRA,37,
Aedes aegypti,4372,unpublished,polygon,2,-5.04,-48.06,Brazil,BRA,37,
Aedes aegypti,4373,unpublished,polygon,2,-5.03,-43.78,Brazil,BRA,37,
Aedes aegypti,4374,unpublished,polygon,2,-5.03,-48.74,Brazil,BRA,37,
Aedes aegypti,4376,unpublished,polygon,2,-5.02,-42.46,Brazil,BRA,37,
Aedes aegypti,4377,unpublished,polygon,2,-5.02,-37.07,Brazil,BRA,37,
Aedes aegypti,4378,unpublished,polygon,2,-5.02,-44.4,Brazil,BRA,37,
Aedes aegypti,4379,unpublished,polygon,2,-5.02,-44.58,Brazil,BRA,37,
Aedes aegypti,4380,unpublished,polygon,2,-5.01,-49.21,Brazil,BRA,37,
Aedes aegypti,4381,unpublished,polygon,2,-5.01,-44.77,Brazil,BRA,37,
Aedes aegypti,4382,unpublished,polygon,2,-5.0,-41.57,Brazil,BRA,37,
Aedes aegypti,4383,unpublished,polygon,2,-5.0,-44.21,Brazil,BRA,37,
Aedes aegypti,4384,unpublished,polygon,2,-5.0,-45.96,Brazil,BRA,37,
Aedes aegypti,4385,unpublished,polygon,2,-4.98,-38.55,Brazil,BRA,37,
Aedes aegypti,4386,unpublished,polygon,2,-4.96,-48.4,Brazil,BRA,37,
Aedes aegypti,4387,unpublished,polygon,2,-4.95,-37.22,Brazil,BRA,37,
Aedes aegypti,4388,unpublished,polygon,2,-4.95,-41.81,Brazil,BRA,37,
Aedes aegypti,4389,unpublished,polygon,2,-4.94,-40.04,Brazil,BRA,37,
Aedes aegypti,4390,unpublished,polygon,2,-4.92,-44.84,Brazil,BRA,37,
Aedes aegypti,4391,unpublished,polygon,2,-4.92,-38.93,Brazil,BRA,37,
Aedes aegypti,4392,unpublished,polygon,2,-4.91,-45.42,Brazil,BRA,37,
Aedes aegypti,4393,unpublished,polygon,2,-4.9,-40.8,Brazil,BRA,37,
Aedes aegypti,4394,unpublished,polygon,2,-4.89,-40.37,Brazil,BRA,37,
Aedes aegypti,4395,unpublished,polygon,2,-4.89,-37.33,Brazil,BRA,37,
Aedes aegypti,4396,unpublished,polygon,2,-4.89,-37.76,Brazil,BRA,37,
Aedes aegypti,4397,unpublished,polygon,2,-4.87,-39.51,Brazil,BRA,37,
Aedes aegypti,4398,unpublished,polygon,2,-4.86,-42.13,Brazil,BRA,37,
Aedes aegypti,4399,unpublished,polygon,2,-4.85,-41.92,Brazil,BRA,37,
Aedes aegypti,4400,unpublished,polygon,2,-4.84,-38.14,Brazil,BRA,37,
Aedes aegypti,4401,unpublished,polygon,2,-4.83,-43.35,Brazil,BRA,37,
Aedes aegypti,4402,unpublished,polygon,2,-4.81,-44.48,Brazil,BRA,37,
Aedes aegypti,4403,unpublished,polygon,2,-4.8,-41.05,Brazil,BRA,37,
Aedes aegypti,4404,unpublished,polygon,2,-4.8,-39.17,Brazil,BRA,37,
Aedes aegypti,4405,unpublished,polygon,2,-4.79,-44.87,Brazil,BRA,37,
Aedes aegypti,4406,unpublished,polygon,2,-4.78,-40.76,Brazil,BRA,37,
Aedes aegypti,4407,unpublished,polygon,2,-4.77,-38.72,Brazil,BRA,37,
Aedes aegypti,4408,unpublished,polygon,2,-4.75,-45.63,Brazil,BRA,37,
Aedes aegypti,4409,unpublished,polygon,2,-4.74,-37.41,Brazil,BRA,37,
Aedes aegypti,4410,unpublished,polygon,2,-4.72,-45.23,Brazil,BRA,37,
Aedes aegypti,4411,unpublished,polygon,2,-4.72,-41.54,Brazil,BRA,37,
Aedes aegypti,4412,unpublished,polygon,2,-4.71,-38.04,Brazil,BRA,37,
Aedes aegypti,4413,unpublished,polygon,2,-4.71,-37.79,Brazil,BRA,37,
Aedes aegypti,4414,unpublished,polygon,2,-4.71,-40.52,Brazil,BRA,37,
Aedes aegypti,4415,unpublished,polygon,2,-4.7,-47.43,Brazil,BRA,37,
Aedes aegypti,4416,unpublished,polygon,2,-4.7,-42.54,Brazil,BRA,37,
Aedes aegypti,4417,unpublished,polygon,2,-4.69,-44.32,Brazil,BRA,37,
Aedes aegypti,4418,unpublished,polygon,2,-4.68,-37.68,Brazil,BRA,37,
Aedes aegypti,4419,unpublished,polygon,2,-4.67,-44.69,Brazil,BRA,37,
Aedes aegypti,4420,unpublished,polygon,2,-4.66,-44.55,Brazil,BRA,37,
Aedes aegypti,4421,unpublished,polygon,2,-4.64,-42.18,Brazil,BRA,37,
Aedes aegypti,4422,unpublished,polygon,2,-4.63,-40.17,Brazil,BRA,37,
Aedes aegypti,4423,unpublished,polygon,2,-4.62,-42.77,Brazil,BRA,37,
Aedes aegypti,4424,unpublished,polygon,2,-4.62,-43.86,Brazil,BRA,37,
Aedes aegypti,4425,unpublished,polygon,2,-4.62,-41.95,Brazil,BRA,37,
Aedes aegypti,4426,unpublished,polygon,2,-4.61,-39.57,Brazil,BRA,37,
Aedes aegypti,4427,unpublished,polygon,2,-4.61,-44.94,Brazil,BRA,37,
Aedes aegypti,4428,unpublished,polygon,2,-4.6,-38.95,Brazil,BRA,37,
Aedes aegypti,4429,unpublished,polygon,2,-4.59,-49.25,Brazil,BRA,37,
Aedes aegypti,4430,unpublished,polygon,2,-4.58,-44.84,Brazil,BRA,37,
Aedes aegypti,4431,unpublished,polygon,2,-4.57,-45.02,Brazil,BRA,37,
Aedes aegypti,4432,unpublished,polygon,2,-4.57,-44.47,Brazil,BRA,37,
Aedes aegypti,4433,unpublished,polygon,2,-4.57,-40.91,Brazil,BRA,37,
Aedes aegypti,4434,unpublished,polygon,2,-4.54,-42.13,Brazil,BRA,37,
Aedes aegypti,4435,unpublished,polygon,2,-4.54,-44.66,Brazil,BRA,37,
Aedes aegypti,4436,unpublished,polygon,2,-4.54,-41.43,Brazil,BRA,37,
Aedes aegypti,4437,unpublished,polygon,2,-4.53,-45.37,Brazil,BRA,37,
Aedes aegypti,4438,unpublished,polygon,2,-4.53,-41.91,Brazil,BRA,37,
Aedes aegypti,4439,unpublished,polygon,2,-4.53,-50.2,Brazil,BRA,37,
Aedes aegypti,4440,unpublished,polygon,2,-4.52,-38.5,Brazil,BRA,37,
Aedes aegypti,4441,unpublished,polygon,2,-4.52,-46.7,Brazil,BRA,37,
Aedes aegypti,4442,unpublished,polygon,2,-4.5,-38.69,Brazil,BRA,37,
Aedes aegypti,4443,unpublished,polygon,2,-4.48,-42.55,Brazil,BRA,37,
Aedes aegypti,4444,unpublished,polygon,2,-4.48,-48.42,Brazil,BRA,37,
Aedes aegypti,4445,unpublished,polygon,2,-4.47,-43.42,Brazil,BRA,37,
Aedes aegypti,4446,unpublished,polygon,2,-4.47,-38.9,Brazil,BRA,37,
Aedes aegypti,4447,unpublished,polygon,2,-4.46,-37.87,Brazil,BRA,37,
Aedes aegypti,4448,unpublished,polygon,2,-4.46,-40.42,Brazil,BRA,37,
Aedes aegypti,4449,unpublished,polygon,2,-4.44,-42.35,Brazil,BRA,37,
Aedes aegypti,4450,unpublished,polygon,2,-4.44,-39.04,Brazil,BRA,37,
Aedes aegypti,4451,unpublished,polygon,2,-4.42,-46.3,Brazil,BRA,37,
Aedes aegypti,4452,unpublished,polygon,2,-4.41,-65.52,Brazil,BRA,37,
Aedes aegypti,4453,unpublished,polygon,2,-4.41,-44.26,Brazil,BRA,37,
Aedes aegypti,4454,unpublished,polygon,2,-4.4,-39.41,Brazil,BRA,37,
Aedes aegypti,4455,unpublished,polygon,2,-4.39,-45.53,Brazil,BRA,37,
Aedes aegypti,4456,unpublished,polygon,2,-4.38,-40.64,Brazil,BRA,37,
Aedes aegypti,4457,unpublished,polygon,2,-4.38,-44.69,Brazil,BRA,37,
Aedes aegypti,4458,unpublished,polygon,2,-4.38,-40.97,Brazil,BRA,37,
Aedes aegypti,4459,unpublished,polygon,2,-4.36,-38.86,Brazil,BRA,37,
Aedes aegypti,4460,unpublished,polygon,2,-4.36,-40.07,Brazil,BRA,37,
Aedes aegypti,4461,unpublished,polygon,2,-4.36,-38.09,Brazil,BRA,37,
Aedes aegypti,4462,unpublished,polygon,2,-4.36,-41.76,Brazil,BRA,37,
Aedes aegypti,4463,unpublished,polygon,2,-4.36,-41.58,Brazil,BRA,37,
Aedes aegypti,4464,unpublished,polygon,2,-4.33,-38.62,Brazil,BRA,37,
Aedes aegypti,4465,unpublished,polygon,2,-4.32,-38.48,Brazil,BRA,37,
Aedes aegypti,4466,unpublished,polygon,2,-4.3,-45.09,Brazil,BRA,37,
Aedes aegypti,4467,unpublished,polygon,2,-4.29,-38.99,Brazil,BRA,37,
Aedes aegypti,4468,unpublished,polygon,2,-4.29,-45.91,Brazil,BRA,37,
Aedes aegypti,4469,unpublished,polygon,2,-4.29,-41.31,Brazil,BRA,37,
Aedes aegypti,4470,unpublished,polygon,2,-4.26,-38.77,Brazil,BRA,37,
Aedes aegypti,4471,unpublished,polygon,2,-4.26,-40.57,Brazil,BRA,37,
Aedes aegypti,4472,unpublished,polygon,2,-4.25,-38.3,Brazil,BRA,37,
Aedes aegypti,4473,unpublished,polygon,2,-4.25,-38.96,Brazil,BRA,37,
Aedes aegypti,4474,unpublished,polygon,2,-4.25,-40.93,Brazil,BRA,37,
Aedes aegypti,4475,unpublished,polygon,2,-4.23,-43.1,Brazil,BRA,37,
Aedes aegypti,4476,unpublished,polygon,2,-4.23,-38.65,Brazil,BRA,37,
Aedes aegypti,4477,unpublished,polygon,2,-4.22,-43.32,Brazil,BRA,37,
Aedes aegypti,4478,unpublished,polygon,2,-4.21,-44.38,Brazil,BRA,37,
Aedes aegypti,4479,unpublished,polygon,2,-4.2,-38.9,Brazil,BRA,37,
Aedes aegypti,4480,unpublished,polygon,2,-4.2,-42.77,Brazil,BRA,37,
Aedes aegypti,4481,unpublished,polygon,2,-4.2,-47.87,Brazil,BRA,37,
Aedes aegypti,4482,unpublished,polygon,2,-4.2,-55.3,Brazil,BRA,37,
Aedes aegypti,4483,unpublished,polygon,2,-4.19,-38.5,Brazil,BRA,37,
Aedes aegypti,4484,unpublished,polygon,2,-4.17,-40.52,Brazil,BRA,37,
Aedes aegypti,4485,unpublished,polygon,2,-4.17,-43.83,Brazil,BRA,37,
Aedes aegypti,4486,unpublished,polygon,2,-4.17,-39.37,Brazil,BRA,37,
Aedes aegypti,4487,unpublished,polygon,2,-4.17,-47.31,Brazil,BRA,37,
Aedes aegypti,4488,unpublished,polygon,2,-4.17,-44.18,Brazil,BRA,37,
Aedes aegypti,4489,unpublished,polygon,2,-4.16,-45.31,Brazil,BRA,37,
Aedes aegypti,4490,unpublished,polygon,2,-4.16,-42.32,Brazil,BRA,37,
Aedes aegypti,4491,unpublished,polygon,2,-4.15,-39.14,Brazil,BRA,37,
Aedes aegypti,4492,unpublished,polygon,2,-4.14,-41.01,Brazil,BRA,37,
Aedes aegypti,4493,unpublished,polygon,2,-4.13,-41.62,Brazil,BRA,37,
Aedes aegypti,4494,unpublished,polygon,2,-4.12,-38.85,Brazil,BRA,37,
Aedes aegypti,4495,unpublished,polygon,2,-4.12,-45.13,Brazil,BRA,37,
Aedes aegypti,4496,unpublished,polygon,2,-4.12,-44.78,Brazil,BRA,37,
Aedes aegypti,4497,unpublished,polygon,2,-4.11,-40.6,Brazil,BRA,37,
Aedes aegypti,4498,unpublished,polygon,2,-4.1,-43.02,Brazil,BRA,37,
Aedes aegypti,4499,unpublished,polygon,2,-4.1,-38.68,Brazil,BRA,37,
Aedes aegypti,4500,unpublished,polygon,2,-4.09,-38.47,Brazil,BRA,37,
Aedes aegypti,4501,unpublished,polygon,2,-4.09,-45.49,Brazil,BRA,37,
Aedes aegypti,4502,unpublished,polygon,2,-4.07,-40.89,Brazil,BRA,37,
Aedes aegypti,4503,unpublished,polygon,2,-4.06,-38.31,Brazil,BRA,37,
Aedes aegypti,4504,unpublished,polygon,2,-4.05,-40.77,Brazil,BRA,37,
Aedes aegypti,4505,unpublished,polygon,2,-4.04,-39.43,Brazil,BRA,37,
Aedes aegypti,4506,unpublished,polygon,2,-4.04,-64.08,Brazil,BRA,37,
Aedes aegypti,4507,unpublished,polygon,2,-4.03,-69.68,Brazil,BRA,37,
Aedes aegypti,4508,unpublished,polygon,2,-4.03,-58.67,Brazil,BRA,37,
Aedes aegypti,4509,unpublished,polygon,2,-4.02,-48.99,Brazil,BRA,37,
Aedes aegypti,4510,unpublished,polygon,2,-4.02,-42.6,Brazil,BRA,37,
Aedes aegypti,4511,unpublished,polygon,2,-4.0,-40.69,Brazil,BRA,37,
Aedes aegypti,4512,unpublished,polygon,2,-4.0,-38.82,Brazil,BRA,37,
Aedes aegypti,4513,unpublished,polygon,2,-3.99,-38.56,Brazil,BRA,37,
Aedes aegypti,4514,unpublished,polygon,2,-3.99,-44.54,Brazil,BRA,37,
Aedes aegypti,4515,unpublished,polygon,2,-3.98,-44.82,Brazil,BRA,37,
Aedes aegypti,4516,unpublished,polygon,2,-3.97,-41.29,Brazil,BRA,37,
Aedes aegypti,4517,unpublished,polygon,2,-3.97,-45.97,Brazil,BRA,37,
Aedes aegypti,4518,unpublished,polygon,2,-3.96,-46.51,Brazil,BRA,37,
Aedes aegypti,4519,unpublished,polygon,2,-3.96,-39.33,Brazil,BRA,37,
Aedes aegypti,4520,unpublished,polygon,2,-3.96,-42.06,Brazil,BRA,37,
Aedes aegypti,4521,unpublished,polygon,2,-3.96,-38.61,Brazil,BRA,37,
Aedes aegypti,4522,unpublished,polygon,2,-3.95,-41.02,Brazil,BRA,37,
Aedes aegypti,4523,unpublished,polygon,2,-3.95,-40.54,Brazil,BRA,37,
Aedes aegypti,4524,unpublished,polygon,2,-3.95,-38.38,Brazil,BRA,37,
Aedes aegypti,4525,unpublished,polygon,2,-3.95,-51.33,Brazil,BRA,37,
Aedes aegypti,4526,unpublished,polygon,2,-3.95,-42.71,Brazil,BRA,37,
Aedes aegypti,4527,unpublished,polygon,2,-3.94,-45.24,Brazil,BRA,37,
Aedes aegypti,4528,unpublished,polygon,2,-3.92,-39.58,Brazil,BRA,37,
Aedes aegypti,4529,unpublished,polygon,2,-3.92,-40.36,Brazil,BRA,37,
Aedes aegypti,4530,unpublished,polygon,2,-3.91,-54.5,Brazil,BRA,37,
Aedes aegypti,4531,unpublished,polygon,2,-3.89,-40.77,Brazil,BRA,37,
Aedes aegypti,4532,unpublished,polygon,2,-3.89,-38.63,Brazil,BRA,37,
Aedes aegypti,4533,unpublished,polygon,2,-3.89,-39.83,Brazil,BRA,37,
Aedes aegypti,4534,unpublished,polygon,2,-3.88,-42.97,Brazil,BRA,37,
Aedes aegypti,4535,unpublished,polygon,2,-3.88,-39.19,Brazil,BRA,37,
Aedes aegypti,4536,unpublished,polygon,2,-3.87,-41.01,Brazil,BRA,37,
Aedes aegypti,4537,unpublished,polygon,2,-3.87,-45.09,Brazil,BRA,37,
Aedes aegypti,4538,unpublished,polygon,2,-3.87,-38.46,Brazil,BRA,37,
Aedes aegypti,4539,unpublished,polygon,2,-3.86,-40.04,Brazil,BRA,37,
Aedes aegypti,4540,unpublished,polygon,2,-3.86,-32.43,Brazil,BRA,37,
Aedes aegypti,4541,unpublished,polygon,2,-3.85,-41.59,Brazil,BRA,37,
Aedes aegypti,4542,unpublished,polygon,2,-3.83,-40.25,Brazil,BRA,37,
Aedes aegypti,4543,unpublished,polygon,2,-3.82,-42.46,Brazil,BRA,37,
Aedes aegypti,4544,unpublished,polygon,2,-3.81,-45.46,Brazil,BRA,37,
Aedes aegypti,4545,unpublished,polygon,2,-3.8,-47.53,Brazil,BRA,37,
Aedes aegypti,4546,unpublished,polygon,2,-3.8,-49.86,Brazil,BRA,37,
Aedes aegypti,4547,unpublished,polygon,2,-3.79,-42.19,Brazil,BRA,37,
Aedes aegypti,4548,unpublished,polygon,2,-3.79,-44.83,Brazil,BRA,37,
Aedes aegypti,4549,unpublished,polygon,2,-3.79,-38.52,Brazil,BRA,37,
Aedes aegypti,4550,unpublished,polygon,2,-3.78,-45.28,Brazil,BRA,37,
Aedes aegypti,4551,unpublished,polygon,2,-3.78,-41.83,Brazil,BRA,37,
Aedes aegypti,4552,unpublished,polygon,2,-3.78,-44.17,Brazil,BRA,37,
Aedes aegypti,4553,unpublished,polygon,2,-3.77,-43.46,Brazil,BRA,37,
Aedes aegypti,4554,unpublished,polygon,2,-3.77,-45.58,Brazil,BRA,37,
Aedes aegypti,4555,unpublished,polygon,2,-3.77,-38.79,Brazil,BRA,37,
Aedes aegypti,4556,unpublished,polygon,2,-3.76,-49.29,Brazil,BRA,37,
Aedes aegypti,4557,unpublished,polygon,2,-3.75,-44.45,Brazil,BRA,37,
Aedes aegypti,4558,unpublished,polygon,2,-3.75,-60.23,Brazil,BRA,37,
Aedes aegypti,4559,unpublished,polygon,2,-3.74,-60.67,Brazil,BRA,37,
Aedes aegypti,4560,unpublished,polygon,2,-3.74,-43.85,Brazil,BRA,37,
Aedes aegypti,4561,unpublished,polygon,2,-3.74,-39.56,Brazil,BRA,37,
Aedes aegypti,4562,unpublished,polygon,2,-3.71,-40.83,Brazil,BRA,37,
Aedes aegypti,4563,unpublished,polygon,2,-3.71,-42.59,Brazil,BRA,37,
Aedes aegypti,4564,unpublished,polygon,2,-3.71,-42.83,Brazil,BRA,37,
Aedes aegypti,4565,unpublished,polygon,2,-3.71,-45.48,Brazil,BRA,37,
Aedes aegypti,4566,unpublished,polygon,2,-3.7,-50.55,Brazil,BRA,37,
Aedes aegypti,4567,unpublished,polygon,2,-3.7,-42.27,Brazil,BRA,37,
Aedes aegypti,4568,unpublished,polygon,2,-3.68,-40.73,Brazil,BRA,37,
Aedes aegypti,4569,unpublished,polygon,2,-3.68,-39.4,Brazil,BRA,37,
Aedes aegypti,4570,unpublished,polygon,2,-3.66,-40.96,Brazil,BRA,37,
Aedes aegypti,4571,unpublished,polygon,2,-3.66,-39.26,Brazil,BRA,37,
Aedes aegypti,4572,unpublished,polygon,2,-3.65,-45.14,Brazil,BRA,37,
Aedes aegypti,4573,unpublished,polygon,2,-3.65,-44.24,Brazil,BRA,37,
Aedes aegypti,4574,unpublished,polygon,2,-3.65,-43.24,Brazil,BRA,37,
Aedes aegypti,4575,unpublished,polygon,2,-3.65,-41.38,Brazil,BRA,37,
Aedes aegypti,4576,unpublished,polygon,2,-3.62,-39.51,Brazil,BRA,37,
Aedes aegypti,4577,unpublished,polygon,2,-3.6,-42.32,Brazil,BRA,37,
Aedes aegypti,4578,unpublished,polygon,2,-3.6,-46.12,Brazil,BRA,37,
Aedes aegypti,4579,unpublished,polygon,2,-3.59,-39.06,Brazil,BRA,37,
Aedes aegypti,4580,unpublished,polygon,2,-3.59,-41.81,Brazil,BRA,37,
