X,Y,LOCATION_TYPE
-57.144322,-17.779364,absense
-60.104705,-3.312216,absense
-64.348458,-7.504209,absense
-61.66985,1.460908,absense
-57.775651,-12.481868,absense
-49.528622,-26.614874,absense
-50.105825,-18.58665,absense
-56.75671,-21.598464,absense
-59.490678,-1.585852,absense
-56.438995,-20.379807,absense
-60.607906,-16.332909,absense
-55.305273,-15.322327,absense
-69.715816,-7.724987,absense
-52.122112,0.394738,absense
-57.293998,-1.191333,absense
-53.762538,-0.537813,absense
-52.706836,-22.523915,absense
-64.04372,0.684272,absense
-59.658741,-14.884391,absense
-51.420321,-12.652651,absense
-49.078639,-26.568746,absense
-59.11265,-9.676433,absense
-62.304842,1.505716,absense
-68.111361,-1.447779,absense
-54.099385,-22.353023,absense
-64.714842,-4.480964,absense
-70.326609,-3.884026,absense
-56.799559,0.674044,absense
-43.039186,-18.538743,absense
-71.625527,-7.23058,absense
-53.364722,-27.130674,absense
-57.368491,-20.943071,absense
-50.645066,-16.399106,absense
-61.635343,-7.43726,absense
-48.578752,-18.977905,absense
-55.921141,-18.771415,absense
-53.315571,-17.074545,absense
-56.686724,-5.383129,absense
-54.236568,-29.490176,absense
-49.088665,-16.772706,absense
-52.942633,-5.048916,absense
-54.389387,-22.39645,absense
-57.352298,-19.71152,absense
-57.653957,-12.050309,absense
-61.626059,-14.004565,absense
-51.110866,-22.189196,absense
-60.897893,-14.866716,absense
-54.399701,-11.085631,absense
-54.982933,-16.154311,absense
-61.505884,-3.142726,absense
-55.652077,-25.391728,absense
-53.154711,-27.27412,absense
-57.259202,-0.964452,absense
-44.916678,-15.752869,absense
-60.92108,-13.105335,absense
-49.353927,-11.519641,absense
-60.725157,-7.090219,absense
-70.612993,-6.072122,absense
-49.595434,-22.901007,absense
-49.276284,-13.027074,absense
-54.181916,-5.888489,absense
-57.234697,-17.198937,absense
-54.578234,-9.416166,absense
-51.838783,-27.256255,absense
-54.518255,-28.976728,absense
-72.375027,-4.100602,absense
-45.754495,-22.198334,absense
-49.901157,-19.10792,absense
-52.282279,-18.401912,absense
-56.740879,-11.632668,absense
-63.73777,-1.430868,absense
-47.966969,-18.784847,absense
-68.152596,-6.677845,absense
-56.721566,-15.566915,absense
-51.326102,-14.387383,absense
-47.657234,-14.091037,absense
-57.344531,-1.748255,absense
-63.485637,-10.153592,absense
-67.937694,0.850561,absense
-43.197607,-22.344779,absense
-67.449235,-5.529903,absense
-60.191922,-2.530878,absense
-49.440995,1.27495,absense
-50.753698,-13.029,absense
-51.596846,-11.598791,absense
-66.42077,0.782343,absense
-57.708126,1.404391,absense
-45.321981,-16.621653,absense
-51.844968,-11.7547,absense
-63.816214,-5.272516,absense
-58.289246,-0.682963,absense
-69.252582,-0.877262,absense
-62.628115,-3.387516,absense
-69.380396,-1.336347,absense
-55.870846,-29.982558,absense
-65.100437,-3.099055,absense
-53.352466,-22.488033,absense
-52.624852,-24.442625,absense
-49.057313,-16.617739,absense
-59.944207,-10.486464,absense
-56.214791,-11.70627,absense
-55.608682,-9.079233,absense
-52.163625,-18.291995,absense
-49.757664,-22.052889,absense
-52.4464,-26.506528,absense
-72.690607,-6.18714,absense
-50.734996,-12.294031,absense
-61.109845,-15.788329,absense
-55.128666,-0.761519,absense
-63.547997,-9.394161,absense
-49.728477,-20.553655,absense
-69.393163,-0.797751,absense
-48.30557,-19.340581,absense
-72.724129,-8.550716,absense
-45.061725,-16.090384,absense
-46.127404,-19.959302,absense
-53.24026,-23.993615,absense
-41.849703,-19.322423,absense
-57.130276,-22.409923,absense
-51.553833,-13.046873,absense
-54.093086,-28.763189,absense
-58.609877,-17.26183,absense
-57.618967,-20.634047,absense
-53.518795,-14.760987,absense
-65.308049,-8.207428,absense
-64.341389,-9.717266,absense
-68.664105,-1.424956,absense
-49.940892,-22.510658,absense
-56.842611,-19.032316,absense
-50.147111,-10.129446,absense
-50.390764,-0.836839,absense
-57.96256,-20.2288,absense
-51.412443,-3.622812,absense
-60.56145,-7.712695,absense
-53.238467,-21.662462,absense
-54.514802,-3.306985,absense
-61.18462,-12.028733,absense
-52.947737,-29.861037,absense
-45.552445,-23.58037,absense
-48.362444,-1.380983,absense
-49.282494,-1.036714,absense
-59.358113,-8.730342,absense
-55.973675,-22.341649,absense
-49.189758,-11.114317,absense
-66.282136,-3.818402,absense
-55.094574,-12.398457,absense
-60.938656,-2.028959,absense
-62.664074,-7.389358,absense
-65.634097,-2.059471,absense
-72.871408,-6.254298,absense
-73.015333,-5.669199,absense
-54.309722,-15.994739,absense
-58.11823,-2.911633,absense
-54.731375,-12.606433,absense
-48.923935,-24.922575,absense
-61.478947,-12.046972,absense
-52.861468,-10.339253,absense
-72.702805,-7.479322,absense
-54.911802,-3.221448,absense
-51.844758,-12.013649,absense
-52.36927,-6.972879,absense
-55.197906,-18.859631,absense
-56.916399,-11.540115,absense
-48.797245,-1.685719,absense
-52.196063,-1.415702,absense
-49.837717,-22.202906,absense
-66.659321,-1.468977,absense
-55.750666,-5.734099,absense
-64.25254,-4.411093,absense
-69.662111,-7.564929,absense
-55.24172,-28.16466,absense
-44.878553,-22.915353,absense
-60.881929,1.493764,absense
-51.758622,-3.689323,absense
-52.516867,-3.411999,absense
-71.877951,-7.200308,absense
-54.443357,1.663208,absense
-66.452725,-5.857861,absense
-50.980578,-11.253161,absense
-66.504449,0.057951,absense
-46.936875,-15.281481,absense
-62.532754,-1.157254,absense
-72.055803,-3.129853,absense
-58.730527,-13.344028,absense
-47.749326,-24.485523,absense
-50.747917,-2.870417,absense
-54.174527,-26.2563,absense
-64.938401,-2.465397,absense
-45.035237,-19.754033,absense
-62.025471,-5.687467,absense
-57.147786,-27.444577,absense
-65.410523,-0.501858,absense
-48.895094,-18.950836,absense
-57.207122,-7.040416,absense
-46.882641,-22.309996,absense
-66.377792,-4.250444,absense
-53.255232,0.148818,absense
-53.053441,-18.653241,absense
-59.257601,-15.876597,absense
-52.788477,0.94338,absense
-51.115457,-27.749175,absense
-56.275988,-2.206229,absense
-51.816005,-23.124802,absense
-59.080462,-5.091037,absense
-50.962325,-27.141723,absense
-60.14133,-9.385858,absense
-51.719391,-17.931325,absense
-63.225,-10.292097,absense
-48.483621,-21.937064,absense
-51.285357,-15.149537,absense
-51.380997,-15.567632,absense
-59.734122,-14.559551,absense
-48.569261,-13.809974,absense
-53.59501,-17.390585,absense
-57.798394,-9.922218,absense
-61.30984,-13.272385,absense
-56.523848,-13.979967,absense
-55.901909,-13.451928,absense
-61.886272,-4.985625,absense
-58.797243,-5.874178,absense
-46.500626,-23.830157,absense
-41.742763,-21.070074,absense
-55.371323,-17.762789,absense
-64.68521,-1.779349,absense
-56.857098,-29.052106,absense
-48.367046,-12.386358,absense
-41.5118,-21.756718,absense
-49.178394,-22.008657,absense
-67.36289,-3.884062,absense
-58.254173,-1.804046,absense
-59.951315,0.017257,absense
-56.267906,-14.049304,absense
-46.881485,-24.07839,absense
-60.473642,-16.941496,absense
-61.326141,1.132685,absense
-49.555259,-22.442472,absense
-71.318808,-5.626777,absense
-56.816044,-14.05114,absense
-66.268656,-2.606909,absense
-52.819601,-5.098231,absense
-51.890565,4.01526,absense
-62.728865,-2.128294,absense
-51.306749,-26.823025,absense
-54.41685,-15.348621,absense
-53.158602,-18.483213,absense
-57.831038,-8.473851,absense
-71.369962,-9.525513,absense
-67.949859,-6.584578,absense
-60.704598,-8.597164,absense
-52.500832,0.129127,absense
-69.945851,-3.22546,absense
-63.507779,-2.540395,absense
-57.710423,1.724784,absense
-53.438205,-24.948117,absense
-58.277547,-7.862943,absense
-72.815424,-3.829037,absense
-48.597392,-25.136972,absense
-55.514794,-4.723745,absense
-57.502295,-12.727007,absense
-57.165151,-14.091554,absense
-57.152,-23.361627,absense
-50.868482,-17.24731,absense
-52.127086,-27.087327,absense
-59.772875,-1.659325,absense
-51.865619,-13.869183,absense
-51.950247,-3.985571,absense
-50.513834,-15.287718,absense
-55.129228,-2.542355,absense
-65.214795,-3.598185,absense
-60.738819,-13.099951,absense
-67.607467,-2.871303,absense
-43.145059,-20.795571,absense
-60.649778,-15.788523,absense
-50.898513,-14.485285,absense
-44.082821,-20.790806,absense
-47.299996,-24.534601,absense
-52.33198,-26.892918,absense
-41.740234,-21.536187,absense
-46.495297,-18.838618,absense
-59.589132,-15.235238,absense
-54.742371,-15.366048,absense
-44.621826,-19.527917,absense
-60.413842,-17.27401,absense
-47.644426,-21.051214,absense
-50.723219,-17.097935,absense
-61.80501,-10.848854,absense
-61.489227,-14.173527,absense
-71.585717,-5.993806,absense
-53.362684,-11.727339,absense
-55.977822,-9.962905,absense
-56.94336,-13.852538,absense
-53.111859,-23.749821,absense
-46.348152,-20.874785,absense
-53.262294,-29.918513,absense
-54.859563,-16.412834,absense
-44.371971,-19.879875,absense
-54.233603,-2.269304,absense
-49.299024,-15.989025,absense
-63.890286,-10.413688,absense
-70.709046,-7.597276,absense
-72.372816,-5.953792,absense
-53.830472,-5.600249,absense
-45.172525,-15.525432,absense
-48.144819,-25.084062,absense
-57.224818,-29.866166,absense
-51.617034,0.639347,absense
-61.598796,-3.516057,absense
-56.10432,-25.300158,absense
-54.24642,-7.584193,absense
-58.888918,0.090205,absense
-53.649573,-16.18555,absense
-50.929506,-12.201845,absense
-64.166816,-6.944485,absense
-70.287271,-9.264824,absense
-47.19916,-22.142131,absense
-57.605441,-11.544689,absense
-42.434507,-21.728798,absense
-49.126601,-24.278862,absense
-46.273668,-22.776677,absense
-52.904122,-8.154396,absense
-49.622728,-15.631265,absense
-69.037187,-8.321793,absense
-69.645387,-8.30442,absense
-60.177528,-5.562462,absense
-44.181936,-23.112022,absense
-57.876079,-27.008052,absense
-57.922104,-1.590267,absense
-52.781273,-26.789222,absense
-57.387831,0.115382,absense
-52.941708,1.718354,absense
-54.700486,-10.869511,absense
-49.823805,1.365419,absense
-55.36105,-9.495663,absense
-54.951568,-1.904078,absense
-57.692349,-23.809961,absense
-61.083218,-1.785743,absense
-54.918506,-17.094271,absense
-53.149861,-16.986973,absense
-57.16319,-11.422824,absense
-61.574051,-12.273104,absense
-46.982146,-18.334424,absense
-53.128524,1.395296,absense
-71.97814,-5.524894,absense
-70.242601,-7.044144,absense
-57.331065,-6.164201,absense
-49.332317,-3.301546,absense
-46.938806,-16.523632,absense
-60.41239,-11.825447,absense
-44.853369,-17.857337,absense
-50.501025,-2.852837,absense
-68.713732,0.648997,absense
-55.575646,-9.272178,absense
-50.649915,-24.755781,absense
-48.883477,-16.175115,absense
-45.038298,-23.114688,absense
-57.372375,-23.540314,absense
-59.323238,-4.267209,absense
-54.097814,-3.750547,absense
-54.608046,-29.564039,absense
-46.317138,-19.732409,absense
-54.383625,0.025935,absense
-53.342082,-30.227674,absense
-45.428284,-16.060842,absense
-50.460126,-2.29801,absense
-58.213667,-18.131451,absense
-64.309188,-4.607698,absense
-53.990677,-5.823945,absense
-68.874402,-2.210703,absense
-53.76296,-30.262169,absense
-53.166697,-20.850821,absense
-65.814789,-5.134105,absense
-52.161937,-14.405222,absense
-47.115161,-0.743725,absense
-43.917052,-19.394938,absense
-60.215924,-10.071521,absense
-69.59306,-7.809714,absense
-50.270496,-25.92466,absense
-56.277807,-29.612569,absense
-58.037582,-29.445615,absense
-52.229748,-29.737826,absense
-41.485606,-21.736122,absense
-49.839366,-17.215558,absense
-68.071748,-4.287393,absense
-58.555458,-18.288927,absense
-57.149186,-5.737209,absense
-50.644402,0.328255,absense
-62.058463,-12.523618,absense
-55.004991,-11.161592,absense
-71.240821,-5.690196,absense
-51.567776,-11.863868,absense
-56.218782,-30.965579,absense
-56.299368,-25.940393,absense
-47.026403,-24.534008,absense
-46.078556,-18.326856,absense
-49.326575,-26.220143,absense
-45.640535,-13.875534,absense
-52.472035,-16.53261,absense
-60.404886,-13.062024,absense
-55.660953,-27.691392,absense
-59.365855,-1.1066,absense
-65.229871,-0.42953,absense
-60.151074,-0.65377,absense
-57.111693,-26.955148,absense
-49.655004,0.302171,absense
-61.591664,-11.158443,absense
-56.991393,-16.558547,absense
-52.778189,-27.571523,absense
-62.645631,-0.317276,absense
-44.634513,-22.377763,absense
-50.476141,-15.505222,absense
-54.920212,-22.681136,absense
-59.675368,-0.175372,absense
-55.414655,-28.296088,absense
-53.307187,-25.179128,absense
-55.936138,-26.499792,absense
-51.660412,-14.742762,absense
-45.490363,-18.421722,absense
-58.62244,-7.907226,absense
-44.65039,-23.474048,absense
-59.173116,-16.380053,absense
-56.10432,-17.584698,absense
-69.470226,-1.647475,absense
-53.756251,-19.628134,absense
-53.798024,-11.67207,absense
-54.822417,-9.977358,absense
-55.712247,-17.692176,absense
-62.242381,-3.217132,absense
-59.413631,-5.76496,absense
-67.118694,-3.107591,absense
-50.637882,-9.8028,absense
-49.797089,-3.910575,absense
-44.141042,-19.131491,absense
-46.791405,-15.112971,absense
-61.122096,0.620979,absense
-46.00188,-12.409724,absense
-51.556956,-22.201963,absense
-61.787746,1.080954,absense
-66.582426,-6.235792,absense
-59.215974,-12.262447,absense
-54.640897,-11.043571,absense
-51.861454,-22.178535,absense
-55.00613,-0.588499,absense
-49.743402,-14.57932,absense
-49.941087,-1.049296,absense
-56.382356,0.81431,absense
-47.472142,-16.294783,absense
-56.801216,-26.508078,absense
-56.229891,-10.364486,absense
-49.551678,-19.155406,absense
-50.093322,-15.259317,absense
-57.570412,-4.670003,absense
-65.99606,0.698473,absense
-53.094411,-11.883713,absense
-63.885657,-2.64867,absense
-68.78727,-2.144517,absense
-48.249424,-16.459201,absense
-60.684814,-4.900748,absense
-59.297052,-16.638094,absense
-51.951369,-23.275417,absense
-65.260415,-6.907144,absense
-64.089392,-8.93851,absense
-59.642668,-15.020774,absense
-56.788511,-14.676471,absense
-57.639151,-13.384873,absense
-42.455548,-20.384908,absense
-54.535024,-10.132564,absense
-61.721758,-5.155847,absense
-56.761614,-23.439062,absense
-45.352316,-19.646351,absense
-56.053639,-15.705618,absense
-51.848807,-8.812117,absense
-62.542322,-0.079282,absense
-44.312326,-18.616169,absense
-49.983108,-11.160345,absense
-72.386239,-4.903696,absense
-49.730591,-10.313352,absense
-57.484923,-21.915927,absense
-52.025981,-20.563009,absense
-51.409771,-28.339079,absense
-57.08425,-24.815265,absense
-47.693532,-21.643355,absense
-48.498555,-26.738067,absense
-64.040008,-10.003038,absense
-55.966532,-19.06802,absense
-54.34377,-8.940337,absense
-55.984309,-29.525435,absense
-58.784425,1.56435,absense
-68.550451,-0.795607,absense
-66.770219,-7.699548,absense
-72.438683,-9.191212,absense
-62.419988,-12.600478,absense
-61.702499,-11.517138,absense
-48.762382,-19.053287,absense
-50.627765,-4.133429,absense
-68.9752,-3.221407,absense
-46.583049,-22.412525,absense
-64.914644,-5.362049,absense
-62.381029,-5.497417,absense
-47.083594,-25.169729,absense
-48.889301,-16.737312,absense
-44.164114,-17.126723,absense
-57.360693,-4.849763,absense
-63.600914,-6.970033,absense
-48.280024,-21.444168,absense
-65.911911,0.158694,absense
-42.205103,-21.714854,absense
-64.191022,-2.748666,absense
-50.102389,-10.359249,absense
-45.649895,-19.702666,absense
-50.72384,-14.174458,absense
-49.549852,-19.937207,absense
-58.558814,0.850853,absense
-59.15416,-6.687207,absense
-59.844749,-8.042091,absense
-48.619878,-19.497555,absense
-53.968215,-22.353691,absense
-64.247627,-4.005643,absense
-57.085409,-17.695183,absense
-59.740128,-15.725626,absense
-45.743529,-17.628575,absense
-51.762585,-20.956137,absense
-70.822956,-7.04992,absense
-55.320634,-19.290365,absense
-52.291432,-19.240618,absense
-55.195314,-15.834538,absense
-49.59422,-21.613747,absense
-56.889471,-23.497756,absense
-58.077874,-3.47311,absense
-52.322749,-3.820192,absense
-42.687351,-20.903407,absense
-45.87005,-20.005361,absense
-62.254773,-6.775309,absense
-61.261098,-12.442682,absense
-56.303173,-6.051168,absense
-54.415213,-28.509772,absense
-60.6414,-3.133738,absense
-54.616518,-22.094588,absense
-60.433117,-1.701218,absense
-72.737748,-6.673574,absense
-64.059901,-8.582168,absense
-49.345792,1.574071,absense
-56.14711,-17.434698,absense
-55.592137,-12.670968,absense
-43.546336,-17.764055,absense
-58.147301,-12.228439,absense
-53.31714,-25.783924,absense
-68.309011,-4.645018,absense
-54.272054,-24.010913,absense
-49.198925,-10.184767,absense
-53.50884,-21.109639,absense
-61.336359,-9.843093,absense
-50.751283,-10.685674,absense
-68.311869,-3.08307,absense
-57.607635,-4.347731,absense
-53.437518,-5.557023,absense
-50.323524,-0.702425,absense
-48.109537,-0.226624,absense
-55.737519,-3.601815,absense
-57.737505,-1.369199,absense
-66.578783,-2.98928,absense
-59.326895,-9.421563,absense
-47.710633,-14.956973,absense
-48.022337,-21.795627,absense
-57.685515,-25.75303,absense
-69.080242,-5.754913,absense
-62.472325,-10.112018,absense
-64.182236,-9.388471,absense
-54.709933,-2.697502,absense
-49.509779,-10.583326,absense
-53.953624,-0.436541,absense
-64.147468,-2.770043,absense
-63.88391,-4.907847,absense
-43.520941,-21.207992,absense
-56.620891,0.576638,absense
-55.207263,-0.488934,absense
-55.258418,-29.462981,absense
-61.517417,-5.06251,absense
-48.530171,-18.02853,absense
-47.032444,-18.60249,absense
-41.493861,-22.69376,absense
-56.897051,-16.827139,absense
-50.773515,-16.004264,absense
-58.000744,-16.717425,absense
-56.622459,-30.134061,absense
-48.284053,-13.619415,absense
-44.935068,-18.942527,absense
-62.772322,0.883257,absense
-50.729009,-0.253601,absense
-46.715632,-12.710231,absense
-46.748204,-24.41968,absense
-73.140132,-6.784061,absense
-50.610118,-23.304996,absense
-59.336926,-3.963433,absense
-59.573108,-5.49082,absense
-56.821849,-23.162809,absense
-68.541648,-5.812957,absense
-43.98599,-16.232289,absense
-42.370256,-20.334582,absense
-52.036458,-4.548646,absense
-42.538304,-22.631352,absense
-46.416291,-19.581236,absense
-54.042523,-30.121596,absense
-55.747364,-6.475882,absense
-67.795027,0.009791,absense
-55.582353,-24.867746,absense
-50.450695,-24.417753,absense
-47.565576,-23.934437,absense
-61.887224,-14.69939,absense
-70.987099,-6.820931,absense
-65.085175,-5.161259,absense
-54.185109,-30.310881,absense
-62.206411,-7.840815,absense
-42.594202,-21.097698,absense
-52.105393,-17.642476,absense
-43.450967,-22.706889,absense
-59.889196,-9.318807,absense
-49.315678,-2.366725,absense
-53.56603,-14.669117,absense
-56.494576,0.509642,absense
-52.014833,-27.343291,absense
-57.669121,-27.770128,absense
-46.388798,-23.513099,absense
-69.635136,-8.075388,absense
-54.597096,-21.929176,absense
-54.28765,-13.726454,absense
-54.465938,-26.605096,absense
-54.136921,-24.0782,absense
-43.640066,-20.120299,absense
-69.206931,-2.520636,absense
-56.657762,-15.059477,absense
-67.227907,-1.32126,absense
-56.441113,-20.026883,absense
-56.1412,-29.089374,absense
-47.470363,-19.436168,absense
-53.869484,-13.841864,absense
-52.436091,-12.719837,absense
-50.109817,-23.703582,absense
-50.870322,-16.065601,absense
-51.475722,-9.910676,absense
-48.770892,-11.468554,absense
-70.735933,-4.555476,absense
-53.506984,-15.458039,absense
-70.662108,-4.359326,absense
-48.385152,-21.868191,absense
-53.308281,-20.835759,absense
-46.850377,-13.597507,absense
-48.82787,-16.080755,absense
-54.284668,-7.329446,absense
-51.515437,2.281582,absense
-55.009966,-29.421124,absense
-63.048985,-1.899005,absense
-50.147736,-9.99134,absense
-49.380233,-17.391317,absense
-57.588162,-5.766689,absense
-51.820569,-5.131463,absense
-56.502309,-2.279,absense
-51.356217,-15.253584,absense
-48.421176,-21.148938,absense
-51.271655,-22.354073,absense
-68.408863,-4.953386,absense
-54.774926,-10.663672,absense
-56.60451,-22.957381,absense
-64.036133,-6.28058,absense
-56.385842,-12.962556,absense
-70.610164,-3.544127,absense
-50.787396,1.36748,absense
-63.496558,1.277718,absense
-50.862113,-22.481471,absense
-53.611954,-3.201565,absense
-53.20414,-16.450525,absense
-66.583195,1.095067,absense
-54.496271,-29.448994,absense
-65.633018,-3.324089,absense
-56.283716,-4.825385,absense
-65.340087,-0.987135,absense
-51.817924,1.780445,absense
-71.531336,-6.933888,absense
-59.702282,-5.319531,absense
-67.16439,-7.405692,absense
-55.379597,-7.38855,absense
-60.251258,-10.549724,absense
-66.169935,-7.71668,absense
-62.843695,-2.593517,absense
-56.909888,-17.908008,absense
-63.638836,-5.608368,absense
-55.108245,-11.091235,absense
-51.752299,-25.287762,absense
-67.046975,-0.557284,absense
-50.351101,-27.891035,absense
-51.522691,-19.773035,absense
-56.435912,-17.40701,absense
-61.770613,-10.00151,absense
-57.237402,-26.872977,absense
-50.001316,-11.933381,absense
-49.151287,-19.466871,absense
-49.418151,-23.143748,absense
-52.880447,-5.074807,absense
-62.55782,-11.884165,absense
-54.235383,-13.4257,absense
-50.519541,-11.538807,absense
-55.890391,-8.972468,absense
-49.398413,-0.678482,absense
-54.174676,0.130995,absense
-45.717147,-13.944731,absense
-62.565043,-7.066351,absense
-54.955029,-22.473208,absense
-47.31031,-14.542138,absense
-49.363207,-20.05004,absense
-52.841091,-11.733144,absense
-53.659747,-11.658363,absense
-48.591723,-25.330127,absense
-61.359246,-12.825078,absense
-55.640175,-27.6257,absense
-54.175249,-12.265651,absense
-56.204625,-9.941531,absense
-53.409975,-15.584745,absense
-59.106201,-1.828555,absense
-50.670736,-28.967551,absense
-50.622191,-24.91741,absense
-53.283716,-30.286833,absense
-51.003323,-20.670468,absense
-47.977827,-20.979354,absense
-65.384888,-1.882532,absense
-72.096137,-5.521318,absense
-53.312712,1.844504,absense
-47.058159,-14.152382,absense
-51.866256,-22.018824,absense
-55.859616,-1.371994,absense
-50.392721,-25.709327,absense
-48.33563,-26.721414,absense
-54.137686,-9.177838,absense
-55.392113,-18.941498,absense
-63.058933,-3.66736,absense
-54.361949,-23.791003,absense
-72.033099,-7.660789,absense
-46.203648,-23.516873,absense
-55.4912,-17.3648,absense
-57.734,-17.133515,absense
-53.579202,-6.927164,absense
-65.963078,-7.687399,absense
-53.138781,-8.871629,absense
-55.164666,-15.042197,absense
-57.282383,-6.664035,absense
-48.605738,0.49881,absense
-70.267931,-6.471232,absense
-53.21612,-29.870237,absense
-52.504368,-23.986191,absense
-66.722514,-3.5411,absense
-54.998189,-4.995836,absense
-54.225907,-21.664105,absense
-50.723834,-13.29783,absense
-52.274972,-9.284745,absense
-55.719605,-19.132406,absense
-52.181135,-29.602067,absense
-62.686036,0.800988,absense
-56.403368,-9.155122,absense
-48.832275,-17.469732,absense
-49.480825,-15.850868,absense
-51.830362,-5.573316,absense
-54.097163,-26.782604,absense
-61.93045,-5.953805,absense
-56.557036,-24.097023,absense
-63.010161,1.206434,absense
-54.873973,-27.488861,absense
-53.125841,-9.753191,absense
-54.131327,-16.921581,absense
-43.139469,-20.149681,absense
-54.90753,-17.47577,absense
-56.60609,-15.815038,absense
-63.95455,-9.117168,absense
-54.795403,-24.85151,absense
-52.864487,-27.784577,absense
-68.909504,-1.458201,absense
-51.853379,0.577456,absense
-65.783761,-1.264986,absense
-49.345707,-12.558146,absense
-49.988023,-13.040458,absense
-51.331829,-27.695745,absense
-41.586444,-22.420544,absense
-69.897208,-4.19738,absense
-56.6209,-18.916928,absense
-55.350085,-7.622866,absense
-57.972643,-6.556332,absense
-44.217936,-18.626255,absense
-67.730438,-3.554778,absense
-67.297587,1.154331,absense
-63.633641,-5.461321,absense
-49.840541,-27.240831,absense
-50.379206,-9.972399,absense
-55.634079,-24.890597,absense
-57.030313,-29.424029,absense
-54.803728,-7.252605,absense
-73.740118,-4.94277,absense
-72.214192,-6.281312,absense
-62.177908,-13.264093,absense
-66.370329,-2.643999,absense
-66.332292,-7.560411,absense
-52.961659,-25.535879,absense
-63.91087,0.106406,absense
-47.284016,-16.212205,absense
-55.157018,-25.651687,absense
-57.341726,-29.935587,absense
-47.978571,-15.76449,absense
-65.742772,-4.243628,absense
-42.702314,-18.481568,absense
-49.0765,-3.096689,absense
-48.747629,0.293401,absense
-47.609273,-1.140604,absense
-58.730091,-8.223213,absense
-68.572586,-0.796746,absense
-49.692791,-13.613716,absense
-54.009476,0.275432,absense
-58.354603,-11.493462,absense
-59.149578,-1.042476,absense
-46.351951,-24.636143,absense
-54.666502,-4.60464,absense
-57.64311,-29.373448,absense
-45.972289,-17.499932,absense
-55.649489,-1.639007,absense
-63.566912,-4.224417,absense
-62.026029,-13.293699,absense
-56.87588,-24.729918,absense
-55.224597,-4.167418,absense
-49.787106,-21.892342,absense
-63.029963,-6.360435,absense
-49.948244,-4.351424,absense
-58.62822,-13.707541,absense
-65.837442,1.082157,absense
-46.67887,-23.979267,absense
-50.812888,-23.690874,absense
-56.701015,-2.346507,absense
-43.951458,-19.254539,absense
-48.38621,-1.969974,absense
-55.210211,-29.897577,absense
-52.265002,1.684261,absense
-49.826759,-12.304629,absense
-55.485765,-1.050945,absense
-41.510798,-20.476103,absense
-55.755982,-17.050776,absense
-60.198855,-4.022904,absense
-46.553117,-17.26959,absense
-52.388272,-4.404318,absense
-55.326324,-19.742502,absense
-65.994942,-2.500142,absense
-46.762347,-12.333488,absense
-59.797458,-17.000205,absense
-54.166335,-10.279789,absense
-54.796115,-10.782221,absense
-59.678573,-5.92306,absense
-50.83179,-2.054484,absense
-51.028529,-5.460613,absense
-56.47845,-20.764906,absense
-42.982154,-22.660445,absense
-72.102711,-7.311242,absense
-53.03611,-19.046964,absense
-69.573387,-1.31859,absense
-71.924249,-3.537918,absense
-49.045358,-1.445914,absense
-45.129224,-19.95084,absense
-72.011136,-6.466149,absense
-62.811751,-0.563005,absense
-57.785778,-27.762849,absense
-52.007438,-17.264907,absense
-51.078347,-19.977248,absense
-57.360428,-17.285419,absense
-62.982167,-11.548241,absense
-52.042762,-22.077842,absense
-49.35153,-15.882374,absense
-58.724363,-16.129662,absense
-65.547972,-6.443339,absense
-54.779815,-21.520362,absense
-52.761162,-16.199546,absense
-53.728965,-11.725006,absense
-51.02181,-25.455691,absense
-70.090356,-9.022839,absense
-56.862983,-9.722373,absense
-49.412965,-21.438964,absense
-66.717384,-5.354205,absense
-51.483073,-25.108605,absense
-62.444904,-10.741078,absense
-47.398158,-0.97568,absense
-51.670417,-25.834429,absense
-67.458461,-4.652449,absense
-56.88302,1.129632,absense
-48.935604,-16.257118,absense
-62.771148,-2.283621,absense
-61.202839,-14.637614,absense
-50.52889,-24.357251,absense
-55.628585,0.488155,absense
-53.662025,1.183784,absense
-49.04711,-2.499225,absense
-58.054094,-6.30806,absense
-57.256953,-7.172528,absense
-69.429725,-7.284962,absense
-47.184727,-20.772171,absense
-57.983492,-3.992698,absense
-49.52042,-12.207396,absense
-58.764679,-19.510481,absense
-47.651667,-24.015648,absense
-46.862549,-21.218717,absense
-50.983755,-3.812449,absense
-46.990946,-12.152458,absense
-54.833275,-3.614626,absense
-54.839809,-30.43429,absense
-61.382872,-0.536326,absense
-63.007455,-3.192435,absense
-49.556754,-24.829362,absense
-63.201349,-5.525024,absense
-50.34418,-15.057513,absense
-71.898424,-6.42386,absense
-54.980235,-24.78416,absense
-50.234066,-12.449577,absense
-47.311677,-23.129604,absense
-52.838192,-21.049689,absense
-51.357818,-24.378486,absense
-46.601855,-14.854543,absense
-58.211057,-13.86257,absense
-47.258178,-19.234019,absense
-51.854461,-16.772574,absense
-71.372137,-3.806309,absense
-51.817133,-9.042057,absense
-55.029214,-23.741431,absense
-47.875139,-20.816141,absense
-48.84557,-1.478607,absense
-57.620993,-7.267691,absense
-49.860402,-11.831236,absense
-55.761483,1.3209,absense
-50.771297,-18.511089,absense
-63.978696,-3.620083,absense
-50.540712,-27.781464,absense
-52.773474,-20.370093,absense
-57.744644,-29.321296,absense
-47.400581,-1.029391,absense
-63.958962,-6.753294,absense
-51.476068,-20.410877,absense
-50.938792,-28.163534,absense
